TIME,AVAILABLE BIKES,TIME,DAY_OF_WEEK,k-3-q-TIME,k-3-q,k-6-q-TIME,k-6-q,k-9-q-TIME,k-9-q,k-3d-TIME,k-3d,k-2d-TIME,k-2d,k-1d-TIME,k-1d,k-1w-TIME,k-1w,k-2w-TIME,k-2w,k-3w-TIME,k-3w,OCCUPANCY FUTURE TIME,OCCUPANCY_FUTURE
2020-02-18 05:45:02,4,2020-02-18 05:45:02,1,2020-02-18 04:30:02,3.0,2020-02-18 04:15:03,3.0,2020-02-18 04:00:02,3.0,2020-02-20 05:45:02,2.0,2020-02-21 05:45:02,1.0,2020-02-24 05:45:02,19.0,2020-02-18 05:45:02,4,2020-02-11 05:45:02,3.0,2020-02-04 05:45:02,3.0,2020-02-25 05:45:02,3.0
2020-02-18 05:50:02,4,2020-02-18 05:50:02,1,2020-02-18 04:35:03,3.0,2020-02-18 04:20:02,3.0,2020-02-18 04:05:02,3.0,2020-02-20 05:50:02,2.0,2020-02-21 05:50:02,1.0,2020-02-24 05:50:02,19.0,2020-02-18 05:50:02,4,2020-02-11 05:50:02,4.0,2020-02-04 05:50:02,3.0,2020-02-25 05:50:02,3.0
2020-02-18 05:55:02,4,2020-02-18 05:55:02,1,2020-02-18 04:40:02,3.0,2020-02-18 04:25:02,3.0,2020-02-18 04:10:02,3.0,2020-02-20 05:55:02,2.0,2020-02-21 05:55:02,1.0,2020-02-24 05:55:02,19.0,2020-02-18 05:55:02,4,2020-02-11 05:55:02,4.0,2020-02-04 05:55:02,3.0,2020-02-25 05:55:02,3.0
2020-02-18 06:00:02,4,2020-02-18 06:00:02,1,2020-02-18 04:45:02,3.0,2020-02-18 04:30:02,3.0,2020-02-18 04:15:03,3.0,2020-02-20 06:00:02,2.0,2020-02-21 06:00:02,1.0,2020-02-24 06:00:02,19.0,2020-02-18 06:00:02,4,2020-02-11 06:00:02,4.0,2020-02-04 06:00:02,3.0,2020-02-25 06:00:02,3.0
2020-02-18 06:05:02,4,2020-02-18 06:05:02,1,2020-02-18 04:50:02,3.0,2020-02-18 04:35:03,3.0,2020-02-18 04:20:02,3.0,2020-02-20 06:05:02,2.0,2020-02-21 06:05:02,1.0,2020-02-24 06:05:02,20.0,2020-02-18 06:05:02,4,2020-02-11 06:05:02,4.0,2020-02-04 06:05:02,3.0,2020-02-25 06:05:02,3.0
2020-02-18 06:10:02,4,2020-02-18 06:10:02,1,2020-02-18 04:55:02,3.0,2020-02-18 04:40:02,3.0,2020-02-18 04:25:02,3.0,2020-02-20 06:10:02,1.0,2020-02-21 06:10:02,1.0,2020-02-24 06:10:02,20.0,2020-02-18 06:10:02,4,2020-02-11 06:10:02,4.0,2020-02-04 06:10:02,3.0,2020-02-25 06:10:02,4.0
2020-02-18 06:15:02,4,2020-02-18 06:15:02,1,2020-02-18 05:00:02,3.0,2020-02-18 04:45:02,3.0,2020-02-18 04:30:02,3.0,2020-02-20 06:15:02,1.0,2020-02-21 06:15:02,1.0,2020-02-24 06:15:02,20.0,2020-02-18 06:15:02,4,2020-02-11 06:15:02,4.0,2020-02-04 06:15:03,3.0,2020-02-25 06:15:02,4.0
2020-02-18 06:20:02,4,2020-02-18 06:20:02,1,2020-02-18 05:05:02,3.0,2020-02-18 04:50:02,3.0,2020-02-18 04:35:03,3.0,2020-02-20 06:20:02,1.0,2020-02-21 06:20:02,1.0,2020-02-24 06:20:02,20.0,2020-02-18 06:20:02,4,2020-02-11 06:20:02,4.0,2020-02-04 06:20:02,3.0,2020-02-25 06:20:02,4.0
2020-02-18 06:25:02,4,2020-02-18 06:25:02,1,2020-02-18 05:10:02,3.0,2020-02-18 04:55:02,3.0,2020-02-18 04:40:02,3.0,2020-02-20 06:25:02,1.0,2020-02-21 06:25:02,1.0,2020-02-24 06:25:02,20.0,2020-02-18 06:25:02,4,2020-02-11 06:25:02,4.0,2020-02-04 06:25:02,3.0,2020-02-25 06:25:02,4.0
2020-02-18 06:30:02,4,2020-02-18 06:30:02,1,2020-02-18 05:15:02,3.0,2020-02-18 05:00:02,3.0,2020-02-18 04:45:02,3.0,2020-02-20 06:30:02,1.0,2020-02-21 06:30:02,1.0,2020-02-24 06:30:02,20.0,2020-02-18 06:30:02,4,2020-02-11 06:30:02,4.0,2020-02-04 06:30:02,3.0,2020-02-25 06:30:02,4.0
2020-02-18 06:35:02,5,2020-02-18 06:35:02,1,2020-02-18 05:20:02,3.0,2020-02-18 05:05:02,3.0,2020-02-18 04:50:02,3.0,2020-02-20 06:35:02,1.0,2020-02-21 06:35:02,1.0,2020-02-24 06:35:02,20.0,2020-02-18 06:35:02,5,2020-02-11 06:35:02,5.0,2020-02-04 06:35:02,3.0,2020-02-25 06:35:02,4.0
2020-02-18 06:40:02,5,2020-02-18 06:40:02,1,2020-02-18 05:25:03,3.0,2020-02-18 05:10:02,3.0,2020-02-18 04:55:02,3.0,2020-02-20 06:40:02,2.0,2020-02-21 06:40:02,2.0,2020-02-24 06:40:02,20.0,2020-02-18 06:40:02,5,2020-02-11 06:40:02,5.0,2020-02-04 06:40:02,4.0,2020-02-25 06:40:02,4.0
2020-02-18 06:45:02,5,2020-02-18 06:45:02,1,2020-02-18 05:30:02,4.0,2020-02-18 05:15:02,3.0,2020-02-18 05:00:02,3.0,2020-02-20 06:45:02,2.0,2020-02-21 06:45:02,0.0,2020-02-24 06:45:02,20.0,2020-02-18 06:45:02,5,2020-02-11 06:45:02,5.0,2020-02-04 06:45:02,4.0,2020-02-25 06:45:02,3.0
2020-02-18 06:50:02,5,2020-02-18 06:50:02,1,2020-02-18 05:35:02,4.0,2020-02-18 05:20:02,3.0,2020-02-18 05:05:02,3.0,2020-02-20 06:50:02,2.0,2020-02-21 06:50:02,0.0,2020-02-24 06:50:02,20.0,2020-02-18 06:50:02,5,2020-02-11 06:50:02,5.0,2020-02-04 06:50:02,4.0,2020-02-25 06:50:02,3.0
2020-02-18 06:55:02,3,2020-02-18 06:55:02,1,2020-02-18 05:40:02,4.0,2020-02-18 05:25:03,3.0,2020-02-18 05:10:02,3.0,2020-02-20 06:55:02,1.0,2020-02-21 06:55:02,0.0,2020-02-24 06:55:02,21.0,2020-02-18 06:55:02,3,2020-02-11 06:55:02,5.0,2020-02-04 06:55:02,5.0,2020-02-25 06:55:02,2.0
2020-02-18 07:00:02,3,2020-02-18 07:00:02,1,2020-02-18 05:45:02,4.0,2020-02-18 05:30:02,4.0,2020-02-18 05:15:02,3.0,2020-02-20 07:00:02,0.0,2020-02-21 07:00:02,1.0,2020-02-24 07:00:02,21.0,2020-02-18 07:00:02,3,2020-02-11 07:00:02,6.0,2020-02-04 07:00:02,5.0,2020-02-25 07:00:02,2.0
2020-02-18 07:05:02,4,2020-02-18 07:05:02,1,2020-02-18 05:50:02,4.0,2020-02-18 05:35:02,4.0,2020-02-18 05:20:02,3.0,2020-02-20 07:05:02,0.0,2020-02-21 07:05:02,1.0,2020-02-24 07:05:02,21.0,2020-02-18 07:05:02,4,2020-02-11 07:05:02,6.0,2020-02-04 07:05:02,6.0,2020-02-25 07:05:02,2.0
2020-02-18 07:10:02,4,2020-02-18 07:10:02,1,2020-02-18 05:55:02,4.0,2020-02-18 05:40:02,4.0,2020-02-18 05:25:03,3.0,2020-02-20 07:10:02,1.0,2020-02-21 07:10:02,2.0,2020-02-24 07:10:02,20.0,2020-02-18 07:10:02,4,2020-02-11 07:10:02,5.0,2020-02-04 07:10:02,6.0,2020-02-25 07:10:02,3.0
2020-02-18 07:15:02,4,2020-02-18 07:15:02,1,2020-02-18 06:00:02,4.0,2020-02-18 05:45:02,4.0,2020-02-18 05:30:02,4.0,2020-02-20 07:15:02,1.0,2020-02-21 07:15:02,2.0,2020-02-24 07:15:02,20.0,2020-02-18 07:15:02,4,2020-02-11 07:15:02,5.0,2020-02-04 07:15:02,6.0,2020-02-25 07:15:02,3.0
2020-02-18 07:20:02,4,2020-02-18 07:20:02,1,2020-02-18 06:05:02,4.0,2020-02-18 05:50:02,4.0,2020-02-18 05:35:02,4.0,2020-02-20 07:20:02,1.0,2020-02-21 07:20:02,2.0,2020-02-24 07:20:02,20.0,2020-02-18 07:20:02,4,2020-02-11 07:20:02,6.0,2020-02-04 07:20:02,6.0,2020-02-25 07:20:02,3.0
2020-02-18 07:25:02,4,2020-02-18 07:25:02,1,2020-02-18 06:10:02,4.0,2020-02-18 05:55:02,4.0,2020-02-18 05:40:02,4.0,2020-02-20 07:25:02,1.0,2020-02-21 07:25:02,2.0,2020-02-24 07:25:02,20.0,2020-02-18 07:25:02,4,2020-02-11 07:25:02,6.0,2020-02-04 07:25:02,6.0,2020-02-25 07:25:02,3.0
2020-02-18 07:30:02,4,2020-02-18 07:30:02,1,2020-02-18 06:15:02,4.0,2020-02-18 06:00:02,4.0,2020-02-18 05:45:02,4.0,2020-02-20 07:30:02,1.0,2020-02-21 07:30:02,2.0,2020-02-24 07:30:02,20.0,2020-02-18 07:30:02,4,2020-02-11 07:30:02,6.0,2020-02-04 07:30:02,7.0,2020-02-25 07:30:02,3.0
2020-02-18 07:35:02,4,2020-02-18 07:35:02,1,2020-02-18 06:20:02,4.0,2020-02-18 06:05:02,4.0,2020-02-18 05:50:02,4.0,2020-02-20 07:35:02,1.0,2020-02-21 07:35:02,2.0,2020-02-24 07:35:02,22.0,2020-02-18 07:35:02,4,2020-02-11 07:35:02,6.0,2020-02-04 07:35:02,8.0,2020-02-25 07:35:02,3.0
2020-02-18 07:40:02,4,2020-02-18 07:40:02,1,2020-02-18 06:25:02,4.0,2020-02-18 06:10:02,4.0,2020-02-18 05:55:02,4.0,2020-02-20 07:40:02,1.0,2020-02-21 07:40:02,2.0,2020-02-24 07:40:02,23.0,2020-02-18 07:40:02,4,2020-02-11 07:40:02,6.0,2020-02-04 07:40:02,8.0,2020-02-25 07:40:02,3.0
2020-02-18 07:45:02,4,2020-02-18 07:45:02,1,2020-02-18 06:30:02,4.0,2020-02-18 06:15:02,4.0,2020-02-18 06:00:02,4.0,2020-02-20 07:45:02,2.0,2020-02-21 07:45:02,2.0,2020-02-24 07:45:02,23.0,2020-02-18 07:45:02,4,2020-02-11 07:45:02,6.0,2020-02-04 07:45:02,8.0,2020-02-25 07:45:02,3.0
2020-02-18 07:50:02,4,2020-02-18 07:50:02,1,2020-02-18 06:35:02,5.0,2020-02-18 06:20:02,4.0,2020-02-18 06:05:02,4.0,2020-02-20 07:50:02,2.0,2020-02-21 07:50:02,3.0,2020-02-24 07:50:02,22.0,2020-02-18 07:50:02,4,2020-02-11 07:50:02,7.0,2020-02-04 07:50:02,10.0,2020-02-25 07:50:02,5.0
2020-02-18 07:55:02,0,2020-02-18 07:55:02,1,2020-02-18 06:40:02,5.0,2020-02-18 06:25:02,4.0,2020-02-18 06:10:02,4.0,2020-02-20 07:55:02,2.0,2020-02-21 07:55:02,3.0,2020-02-24 07:55:02,22.0,2020-02-18 07:55:02,0,2020-02-11 07:55:02,8.0,2020-02-04 07:55:02,11.0,2020-02-25 07:55:02,5.0
2020-02-18 08:00:02,1,2020-02-18 08:00:02,1,2020-02-18 06:45:02,5.0,2020-02-18 06:30:02,4.0,2020-02-18 06:15:02,4.0,2020-02-20 08:00:02,4.0,2020-02-21 08:00:02,5.0,2020-02-24 08:00:02,21.0,2020-02-18 08:00:02,1,2020-02-11 08:00:02,9.0,2020-02-04 08:00:02,12.0,2020-02-25 08:00:02,6.0
2020-02-18 08:05:02,2,2020-02-18 08:05:02,1,2020-02-18 06:50:02,5.0,2020-02-18 06:35:02,5.0,2020-02-18 06:20:02,4.0,2020-02-20 08:05:02,6.0,2020-02-21 08:05:02,7.0,2020-02-24 08:05:02,22.0,2020-02-18 08:05:02,2,2020-02-11 08:05:02,10.0,2020-02-04 08:05:02,13.0,2020-02-25 08:05:02,7.0
2020-02-18 08:10:02,3,2020-02-18 08:10:02,1,2020-02-18 06:55:02,3.0,2020-02-18 06:40:02,5.0,2020-02-18 06:25:02,4.0,2020-02-20 08:10:02,6.0,2020-02-21 08:10:02,7.0,2020-02-24 08:10:02,23.0,2020-02-18 08:10:02,3,2020-02-11 08:10:02,10.0,2020-02-04 08:10:02,13.0,2020-02-25 08:10:02,8.0
2020-02-18 08:15:02,3,2020-02-18 08:15:02,1,2020-02-18 07:00:02,3.0,2020-02-18 06:45:02,5.0,2020-02-18 06:30:02,4.0,2020-02-20 08:15:02,5.0,2020-02-21 08:15:02,8.0,2020-02-24 08:15:02,24.0,2020-02-18 08:15:02,3,2020-02-11 08:15:02,11.0,2020-02-04 08:15:02,12.0,2020-02-25 08:15:02,8.0
2020-02-18 08:20:02,5,2020-02-18 08:20:02,1,2020-02-18 07:05:02,4.0,2020-02-18 06:50:02,5.0,2020-02-18 06:35:02,5.0,2020-02-20 08:20:02,6.0,2020-02-21 08:20:02,8.0,2020-02-24 08:20:02,24.0,2020-02-18 08:20:02,5,2020-02-11 08:20:02,11.0,2020-02-04 08:20:02,10.0,2020-02-25 08:20:02,6.0
2020-02-18 08:25:02,5,2020-02-18 08:25:02,1,2020-02-18 07:10:02,4.0,2020-02-18 06:55:02,3.0,2020-02-18 06:40:02,5.0,2020-02-20 08:25:02,6.0,2020-02-21 08:25:02,10.0,2020-02-24 08:25:02,24.0,2020-02-18 08:25:02,5,2020-02-11 08:25:02,13.0,2020-02-04 08:25:02,13.0,2020-02-25 08:25:02,10.0
2020-02-18 08:30:02,6,2020-02-18 08:30:02,1,2020-02-18 07:15:02,4.0,2020-02-18 07:00:02,3.0,2020-02-18 06:45:02,5.0,2020-02-20 08:30:02,8.0,2020-02-21 08:30:02,10.0,2020-02-24 08:30:02,25.0,2020-02-18 08:30:02,6,2020-02-11 08:30:02,13.0,2020-02-04 08:30:02,15.0,2020-02-25 08:30:02,11.0
2020-02-18 08:35:02,7,2020-02-18 08:35:02,1,2020-02-18 07:20:02,4.0,2020-02-18 07:05:02,4.0,2020-02-18 06:50:02,5.0,2020-02-20 08:35:02,11.0,2020-02-21 08:35:02,13.0,2020-02-24 08:35:03,27.0,2020-02-18 08:35:02,7,2020-02-11 08:35:02,14.0,2020-02-04 08:35:02,16.0,2020-02-25 08:35:02,10.0
2020-02-18 08:40:02,9,2020-02-18 08:40:02,1,2020-02-18 07:25:02,4.0,2020-02-18 07:10:02,4.0,2020-02-18 06:55:02,3.0,2020-02-20 08:40:02,11.0,2020-02-21 08:40:02,14.0,2020-02-24 08:40:03,30.0,2020-02-18 08:40:02,9,2020-02-11 08:40:02,16.0,2020-02-04 08:40:02,17.0,2020-02-25 08:40:02,8.0
2020-02-18 08:45:02,11,2020-02-18 08:45:02,1,2020-02-18 07:30:02,4.0,2020-02-18 07:15:02,4.0,2020-02-18 07:00:02,3.0,2020-02-20 08:45:02,16.0,2020-02-21 08:45:02,15.0,2020-02-24 08:45:02,30.0,2020-02-18 08:45:02,11,2020-02-11 08:45:02,18.0,2020-02-04 08:45:02,20.0,2020-02-25 08:45:02,10.0
2020-02-18 08:50:02,10,2020-02-18 08:50:02,1,2020-02-18 07:35:02,4.0,2020-02-18 07:20:02,4.0,2020-02-18 07:05:02,4.0,2020-02-20 08:50:02,17.0,2020-02-21 08:50:03,15.0,2020-02-24 08:50:02,29.0,2020-02-18 08:50:02,10,2020-02-11 08:50:02,19.0,2020-02-04 08:50:02,22.0,2020-02-25 08:50:02,12.0
2020-02-18 08:55:02,15,2020-02-18 08:55:02,1,2020-02-18 07:40:02,4.0,2020-02-18 07:25:02,4.0,2020-02-18 07:10:02,4.0,2020-02-20 08:55:02,18.0,2020-02-21 08:55:02,20.0,2020-02-24 08:55:02,30.0,2020-02-18 08:55:02,15,2020-02-11 08:55:02,18.0,2020-02-04 08:55:02,24.0,2020-02-25 08:55:03,17.0
2020-02-18 09:00:02,16,2020-02-18 09:00:02,1,2020-02-18 07:45:02,4.0,2020-02-18 07:30:02,4.0,2020-02-18 07:15:02,4.0,2020-02-20 09:00:02,19.0,2020-02-21 09:00:02,22.0,2020-02-24 09:00:02,30.0,2020-02-18 09:00:02,16,2020-02-11 09:00:02,22.0,2020-02-04 09:00:02,26.0,2020-02-25 09:00:02,24.0
2020-02-18 09:05:01,17,2020-02-18 09:05:01,1,2020-02-18 07:50:02,4.0,2020-02-18 07:35:02,4.0,2020-02-18 07:20:02,4.0,2020-02-20 09:05:02,19.0,2020-02-21 09:05:02,25.0,2020-02-24 09:05:02,30.0,2020-02-18 09:05:01,17,2020-02-11 09:05:02,24.0,2020-02-04 09:05:02,27.0,2020-02-25 09:05:02,27.0
2020-02-18 09:10:02,18,2020-02-18 09:10:02,1,2020-02-18 07:55:02,0.0,2020-02-18 07:40:02,4.0,2020-02-18 07:25:02,4.0,2020-02-20 09:10:02,22.0,2020-02-21 09:10:03,26.0,2020-02-24 09:10:03,29.0,2020-02-18 09:10:02,18,2020-02-11 09:10:02,26.0,2020-02-04 09:10:02,29.0,2020-02-25 09:10:03,29.0
2020-02-18 09:15:02,17,2020-02-18 09:15:02,1,2020-02-18 08:00:02,1.0,2020-02-18 07:45:02,4.0,2020-02-18 07:30:02,4.0,2020-02-20 09:15:02,22.0,2020-02-21 09:15:02,29.0,2020-02-24 09:15:02,29.0,2020-02-18 09:15:02,17,2020-02-11 09:15:02,27.0,2020-02-04 09:15:02,30.0,2020-02-25 09:15:02,29.0
2020-02-18 09:20:02,18,2020-02-18 09:20:02,1,2020-02-18 08:05:02,2.0,2020-02-18 07:50:02,4.0,2020-02-18 07:35:02,4.0,2020-02-20 09:20:02,23.0,2020-02-21 09:20:02,29.0,2020-02-24 09:20:01,30.0,2020-02-18 09:20:02,18,2020-02-11 09:20:02,27.0,2020-02-04 09:20:02,29.0,2020-02-25 09:20:02,28.0
2020-02-18 09:25:02,18,2020-02-18 09:25:02,1,2020-02-18 08:10:02,3.0,2020-02-18 07:55:02,0.0,2020-02-18 07:40:02,4.0,2020-02-20 09:25:02,23.0,2020-02-21 09:25:02,29.0,2020-02-24 09:25:02,30.0,2020-02-18 09:25:02,18,2020-02-11 09:25:02,29.0,2020-02-04 09:25:02,29.0,2020-02-25 09:25:02,28.0
2020-02-18 09:30:02,16,2020-02-18 09:30:02,1,2020-02-18 08:15:02,3.0,2020-02-18 08:00:02,1.0,2020-02-18 07:45:02,4.0,2020-02-20 09:30:02,23.0,2020-02-21 09:30:02,28.0,2020-02-24 09:30:03,30.0,2020-02-18 09:30:02,16,2020-02-11 09:30:02,29.0,2020-02-04 09:30:02,28.0,2020-02-25 09:30:02,28.0
2020-02-18 09:35:02,15,2020-02-18 09:35:02,1,2020-02-18 08:20:02,5.0,2020-02-18 08:05:02,2.0,2020-02-18 07:50:02,4.0,2020-02-20 09:35:02,25.0,2020-02-21 09:35:02,28.0,2020-02-24 09:35:02,30.0,2020-02-18 09:35:02,15,2020-02-11 09:35:02,28.0,2020-02-04 09:35:02,28.0,2020-02-25 09:35:02,28.0
2020-02-18 09:40:02,14,2020-02-18 09:40:02,1,2020-02-18 08:25:02,5.0,2020-02-18 08:10:02,3.0,2020-02-18 07:55:02,0.0,2020-02-20 09:40:02,25.0,2020-02-21 09:40:02,28.0,2020-02-24 09:40:02,30.0,2020-02-18 09:40:02,14,2020-02-11 09:40:02,29.0,2020-02-04 09:40:03,28.0,2020-02-25 09:40:02,28.0
2020-02-18 09:45:02,15,2020-02-18 09:45:02,1,2020-02-18 08:30:02,6.0,2020-02-18 08:15:02,3.0,2020-02-18 08:00:02,1.0,2020-02-20 09:45:02,24.0,2020-02-21 09:45:02,28.0,2020-02-24 09:45:02,30.0,2020-02-18 09:45:02,15,2020-02-11 09:45:02,29.0,2020-02-04 09:45:02,28.0,2020-02-25 09:45:02,28.0
2020-02-18 09:50:02,15,2020-02-18 09:50:02,1,2020-02-18 08:35:02,7.0,2020-02-18 08:20:02,5.0,2020-02-18 08:05:02,2.0,2020-02-20 09:50:02,24.0,2020-02-21 09:50:02,28.0,2020-02-24 09:50:02,30.0,2020-02-18 09:50:02,15,2020-02-11 09:50:03,29.0,2020-02-04 09:50:02,27.0,2020-02-25 09:50:02,27.0
2020-02-18 09:55:02,15,2020-02-18 09:55:02,1,2020-02-18 08:40:02,9.0,2020-02-18 08:25:02,5.0,2020-02-18 08:10:02,3.0,2020-02-20 09:55:02,24.0,2020-02-21 09:55:02,28.0,2020-02-24 09:55:02,30.0,2020-02-18 09:55:02,15,2020-02-11 09:55:02,29.0,2020-02-04 09:55:02,27.0,2020-02-25 09:55:02,27.0
2020-02-18 10:00:02,15,2020-02-18 10:00:02,1,2020-02-18 08:45:02,11.0,2020-02-18 08:30:02,6.0,2020-02-18 08:15:02,3.0,2020-02-20 10:00:02,24.0,2020-02-21 10:00:02,29.0,2020-02-24 10:00:02,30.0,2020-02-18 10:00:02,15,2020-02-11 10:00:02,29.0,2020-02-04 10:00:02,27.0,2020-02-25 10:00:02,27.0
2020-02-18 10:05:02,15,2020-02-18 10:05:02,1,2020-02-18 08:50:02,10.0,2020-02-18 08:35:02,7.0,2020-02-18 08:20:02,5.0,2020-02-20 10:05:02,24.0,2020-02-21 10:05:02,29.0,2020-02-24 10:05:02,30.0,2020-02-18 10:05:02,15,2020-02-11 10:05:02,29.0,2020-02-04 10:05:02,27.0,2020-02-25 10:05:02,27.0
2020-02-18 10:10:02,16,2020-02-18 10:10:02,1,2020-02-18 08:55:02,15.0,2020-02-18 08:40:02,9.0,2020-02-18 08:25:02,5.0,2020-02-20 10:10:02,24.0,2020-02-21 10:10:02,28.0,2020-02-24 10:10:02,24.0,2020-02-18 10:10:02,16,2020-02-11 10:10:02,29.0,2020-02-04 10:10:02,29.0,2020-02-25 10:10:02,28.0
2020-02-18 10:15:02,16,2020-02-18 10:15:02,1,2020-02-18 09:00:02,16.0,2020-02-18 08:45:02,11.0,2020-02-18 08:30:02,6.0,2020-02-20 10:15:02,25.0,2020-02-21 10:15:02,28.0,2020-02-24 10:15:02,24.0,2020-02-18 10:15:02,16,2020-02-11 10:15:02,29.0,2020-02-04 10:15:02,29.0,2020-02-25 10:15:02,28.0
2020-02-18 10:20:02,16,2020-02-18 10:20:02,1,2020-02-18 09:05:01,17.0,2020-02-18 08:50:02,10.0,2020-02-18 08:35:02,7.0,2020-02-20 10:20:02,25.0,2020-02-21 10:20:02,28.0,2020-02-24 10:20:02,25.0,2020-02-18 10:20:02,16,2020-02-11 10:20:02,29.0,2020-02-04 10:20:02,29.0,2020-02-25 10:20:02,28.0
2020-02-18 10:25:02,16,2020-02-18 10:25:02,1,2020-02-18 09:10:02,18.0,2020-02-18 08:55:02,15.0,2020-02-18 08:40:02,9.0,2020-02-20 10:25:02,25.0,2020-02-21 10:25:02,28.0,2020-02-24 10:25:02,25.0,2020-02-18 10:25:02,16,2020-02-11 10:25:02,29.0,2020-02-04 10:25:02,28.0,2020-02-25 10:25:02,28.0
2020-02-18 10:30:02,16,2020-02-18 10:30:02,1,2020-02-18 09:15:02,17.0,2020-02-18 09:00:02,16.0,2020-02-18 08:45:02,11.0,2020-02-20 10:30:02,24.0,2020-02-21 10:30:02,27.0,2020-02-24 10:30:02,25.0,2020-02-18 10:30:02,16,2020-02-11 10:30:02,29.0,2020-02-04 10:30:02,28.0,2020-02-25 10:30:02,28.0
2020-02-18 10:35:02,18,2020-02-18 10:35:02,1,2020-02-18 09:20:02,18.0,2020-02-18 09:05:01,17.0,2020-02-18 08:50:02,10.0,2020-02-20 10:35:03,24.0,2020-02-21 10:35:02,27.0,2020-02-24 10:35:02,25.0,2020-02-18 10:35:02,18,2020-02-11 10:35:02,28.0,2020-02-04 10:35:02,29.0,2020-02-25 10:35:02,28.0
2020-02-18 10:40:02,19,2020-02-18 10:40:02,1,2020-02-18 09:25:02,18.0,2020-02-18 09:10:02,18.0,2020-02-18 08:55:02,15.0,2020-02-20 10:40:02,24.0,2020-02-21 10:40:02,27.0,2020-02-24 10:40:02,25.0,2020-02-18 10:40:02,19,2020-02-11 10:40:02,29.0,2020-02-04 10:40:02,29.0,2020-02-25 10:40:02,28.0
2020-02-18 10:45:02,19,2020-02-18 10:45:02,1,2020-02-18 09:30:02,16.0,2020-02-18 09:15:02,17.0,2020-02-18 09:00:02,16.0,2020-02-20 10:45:02,24.0,2020-02-21 10:45:02,27.0,2020-02-24 10:45:02,25.0,2020-02-18 10:45:02,19,2020-02-11 10:45:02,29.0,2020-02-04 10:45:02,29.0,2020-02-25 10:45:02,28.0
2020-02-18 10:50:02,19,2020-02-18 10:50:02,1,2020-02-18 09:35:02,15.0,2020-02-18 09:20:02,18.0,2020-02-18 09:05:01,17.0,2020-02-20 10:50:02,25.0,2020-02-21 10:50:02,28.0,2020-02-24 10:50:02,25.0,2020-02-18 10:50:02,19,2020-02-11 10:50:02,29.0,2020-02-04 10:50:02,28.0,2020-02-25 10:50:02,28.0
2020-02-18 10:55:02,20,2020-02-18 10:55:02,1,2020-02-18 09:40:02,14.0,2020-02-18 09:25:02,18.0,2020-02-18 09:10:02,18.0,2020-02-20 10:55:02,26.0,2020-02-21 10:55:02,28.0,2020-02-24 10:55:02,25.0,2020-02-18 10:55:02,20,2020-02-11 10:55:02,28.0,2020-02-04 10:55:02,29.0,2020-02-25 10:55:02,28.0
2020-02-18 11:00:02,20,2020-02-18 11:00:02,1,2020-02-18 09:45:02,15.0,2020-02-18 09:30:02,16.0,2020-02-18 09:15:02,17.0,2020-02-20 11:00:03,26.0,2020-02-21 11:00:02,28.0,2020-02-24 11:00:02,25.0,2020-02-18 11:00:02,20,2020-02-11 11:00:02,28.0,2020-02-04 11:00:02,29.0,2020-02-25 11:00:02,28.0
2020-02-18 11:05:02,20,2020-02-18 11:05:02,1,2020-02-18 09:50:02,15.0,2020-02-18 09:35:02,15.0,2020-02-18 09:20:02,18.0,2020-02-20 11:05:02,26.0,2020-02-21 11:05:02,28.0,2020-02-24 11:05:02,26.0,2020-02-18 11:05:02,20,2020-02-11 11:05:03,28.0,2020-02-04 11:05:02,30.0,2020-02-25 11:05:02,29.0
2020-02-18 11:10:02,21,2020-02-18 11:10:02,1,2020-02-18 09:55:02,15.0,2020-02-18 09:40:02,14.0,2020-02-18 09:25:02,18.0,2020-02-20 11:10:02,26.0,2020-02-21 11:10:02,28.0,2020-02-24 11:10:02,26.0,2020-02-18 11:10:02,21,2020-02-11 11:10:02,28.0,2020-02-04 11:10:02,30.0,2020-02-25 11:10:02,29.0
2020-02-18 11:15:02,21,2020-02-18 11:15:02,1,2020-02-18 10:00:02,15.0,2020-02-18 09:45:02,15.0,2020-02-18 09:30:02,16.0,2020-02-20 11:15:02,27.0,2020-02-21 11:15:02,28.0,2020-02-24 11:15:02,26.0,2020-02-18 11:15:02,21,2020-02-11 11:15:02,28.0,2020-02-04 11:15:02,30.0,2020-02-25 11:15:02,30.0
2020-02-18 11:20:02,23,2020-02-18 11:20:02,1,2020-02-18 10:05:02,15.0,2020-02-18 09:50:02,15.0,2020-02-18 09:35:02,15.0,2020-02-20 11:20:03,26.0,2020-02-21 11:20:02,28.0,2020-02-24 11:20:02,26.0,2020-02-18 11:20:02,23,2020-02-11 11:20:02,28.0,2020-02-04 11:20:02,30.0,2020-02-25 11:20:02,30.0
2020-02-18 11:25:02,23,2020-02-18 11:25:02,1,2020-02-18 10:10:02,16.0,2020-02-18 09:55:02,15.0,2020-02-18 09:40:02,14.0,2020-02-20 11:25:02,27.0,2020-02-21 11:25:02,29.0,2020-02-24 11:25:02,26.0,2020-02-18 11:25:02,23,2020-02-11 11:25:02,28.0,2020-02-04 11:25:02,30.0,2020-02-25 11:25:02,29.0
